,year,date,event,url,name
60,1953,本年,本年　新中国第一部现代汉语字典《新华字典》出版。,http://www.gov.cn/test/2009-10/09/content_1434238.htm,content_1434238.htm
61,1954,４月２６日－７月２１日,４月２６日－７月２１日　新中国首次以五大国之一的身份参加讨论和平解决朝鲜问题和恢复印度支那和平问题的日内瓦会议。会议实现了印度支那的停战。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
62,1954,６月２８日、２９日,６月２８日、２９日　周恩来分别与印度总理尼赫鲁和缅甸总理吴努发表《联合声明》，共同倡导和平共处五项原则。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
63,1954,７月,７月　南昌飞机制造厂试制成功初教５教练机。此后，我国相继试制成功歼５型、运５型、直５型、轰５型飞机。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
64,1954,９月１５日－２８日,９月１５日－２８日　第一届全国人民代表大会第一次会议举行。会议通过《中华人民共和国宪法》；通过全国人民代表大会、国务院、人民法院、人民检察院等组织法；选举毛泽东为中华人民共和国主席，朱德为副主席；刘少奇为全国人民代表大会常务委员会委员长，宋庆龄等１３人为副委员长；董必武为最高人民法院院长，张鼎丞为最高人民检察院检察长；决定周恩来为国务院总理；决定设立国防委员会和国防部，任命毛泽东兼任国防委员会主席，彭德怀任国防部部长。按照《宪法》规定，全国人民代表大会是中华人民共和国的最高权力机关；国务院即中央人民政府，是最高国家权力机关的执行机关，是最高国家行政机关。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
65,1954,９月２８日,９月２８日　中共中央政治局作出《关于成立党的军事委员会的决议》。毛泽东任中共中央军事委员会主席，彭德怀主持军委日常工作。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
66,1954,１１月９日,１１月９日　国防部颁布《中国人民解放军薪金、津贴暂行办法》，自１９５５年１月起开始实行。长期实行的供给制为军官薪金制所代替。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
67,1954,１２月２１日－２５日,１２月２１日－２５日　全国政协二届一次会议举行。周恩来作政治报告，指出：由于一届全国人大一次会议已经召开，政协代行全国人大职权的政权机关的作用已经消失，但它本身的统一战线作用仍然存在。会议推举毛泽东为全国政协名誉主席，选举周恩来为主席，宋庆龄、董必武等１６人为副主席；通过《中国人民政治协商会议章程》。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
68,1954,１２月２５日,１２月２５日　康藏公路（四川、西康两省交界的金鸡关至拉萨）与青藏公路（西宁至拉萨）同时全线通车，分别长２２７１公里和１９３７公里。,http://www.gov.cn/test/2009-10/09/content_1434242.htm,content_1434242.htm
69,1955,１月１８日,１月１８日　人民解放军解放一江山岛。２月１３日至２６日，大陈岛及外围列岛解放。至此，浙江沿海岛屿全部解放。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
70,1955,２月２１日,２月２１日　国务院发布《关于发行新的人民币和收回现行的人民币的命令》。自３月１日起，中国人民银行发行新人民币，以新币１元等于旧币１万元的折合比率收回旧人民币。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
71,1955,３月３１日,３月３１日　中国共产党全国代表会议通过决议，决定成立党的中央和地方监察委员会，董必武任中央监察委员会书记。原有的中央及地方各级党的纪律检查委员会撤销。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
72,1955,４月１８日－２４日,４月１８日－２４日　周恩来率中国代表团出席在印度尼西亚万隆举行的有２９个国家参加的亚非会议。这是第一次由亚非国家发起和参加的大型国际会议。中国代表团本着“求同存异”的方针，同其他与会国家一起，为会议的成功作出了贡献。通过这次会议，中国打开了与亚非国家普遍交往的大门。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
73,1955,５月１３日,５月１３日　周恩来在一届全国人大常委会第十五次扩大会议上作《关于亚非会议的报告》，提出争取用和平的方式解放台湾的思想。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
74,1955,７月３０日,７月３０日　《中华人民共和国兵役法》公布。从１９５６年开始，中国人民解放军由志愿兵役制改为义务兵役制。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
75,1955,８月３１日,８月３１日　国务院发布《关于国家机关工作人员全部实行工资制和改行货币工资制的命令》，对国家机关工作人员生活待遇制度进行重大改革。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
76,1955,同日,同日　国务院发布《中国科学院科学奖金暂行条例》。这是新中国对自然科学和社会科学理论研究工作给予奖励的第一个条例。１９５７年５月，中国科学院举行１９５６年度科学奖金（自然科学部分）授奖仪式。华罗庚的典型域上的多元复变数函数论、吴文俊的示性类及示嵌类的研究、钱学森的工程控制论获一等奖。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
77,1955,９月,９月　中国人民解放军开始实行军衔制度。２７日，授予元帅军衔及勋章典礼隆重举行。朱德、彭德怀、林彪、刘伯承、贺龙、陈毅、罗荣桓、徐向前、聂荣臻、叶剑英被授予中华人民共和国元帅军衔。同日，国务院举行授予将官军衔和勋章典礼。首次授衔，共授元帅１０名、大将１０名、上将５５名、中将１７５名、少将８００名。加上补授和晋升，到１９６５年取消军衔制度止，共授上将５７名、中将１７７名、少将１３６０名。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
78,1955,１０月１日,１０月１日　新疆维吾尔自治区宣告成立，首府设于乌鲁木齐市。,http://www.gov.cn/test/2009-10/09/content_1434243.htm,content_1434243.htm
79,1956,１月１４日－２０日,１月１４日－２０日　中共中央召开关于知识分子问题的会议。周恩来代表中共中央作《关于知识分子问题的报告》，充分肯定知识分子在社会主义建设中的作用，宣布知识分子的绝大部分已经是工人阶级的一部分。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
80,1956,１月１５日,１月１５日　北京各界２０多万人在天安门广场举行大会，庆祝北京市农业、手工业全部实现合作化和在全国第一个实现资本主义工商业的全行业公私合营。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
81,1956,１月２３日,１月２３日　中共中央政治局讨论通过《１９５６年到１９６７年全国农业发展纲要（草案）》。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
82,1956,１月２８日,１月２８日　国务院全体会议第二十三次会议通过《国务院关于公布汉字简化方案的决议》、《国务院关于推广普通话的指示》，批准成立中央推广普通话工作委员会。２月９日，中国文字改革委员会发表《汉语拼音方案（草案）》。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
83,1956,３月１４日,３月１４日　国务院成立科学规划委员会。１２月２２日，中共中央同意国务院科学规划委员会党组《关于征求〈一九五六——一九六七年科学技术发展远景规划纲要（修正草案）〉意见的报告》。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
84,1956,４月２５日,４月２５日　毛泽东在中共中央政治局扩大会议上作《论十大关系》的报告，强调调动国内外一切积极因素，为建设强大的社会主义国家而奋斗。报告初步总结我国社会主义建设经验，提出了探索适合中国国情的社会主义建设道路的任务。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
85,1956,４月,４月　中共中央将“百花齐放、百家争鸣”方针确定为繁荣和发展社会主义科学文化事业的指导方针。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
86,1956,７月１３日,７月１３日　长春第一汽车制造厂试制成功第一批国产“解放”牌载重汽车。１９５８年５月、８月，第一辆国产“东风”牌轿车和“红旗”牌轿车相继诞生。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
87,1956,９月１５日－２７日,９月１５日－２７日　中国共产党第八次全国代表大会举行。大会宣布，对农业、手工业和资本主义工商业的社会主义改造已取得决定性胜利，社会主义的社会制度在我国已经基本上建立起来了；国内主要矛盾是人民对于经济文化迅速发展的需要同当前经济文化不能满足人民需要的状况之间的矛盾；党和全国人民的当前的主要任务，就是要集中力量来解决这个矛盾，把我国尽快地从落后的农业国变为先进的工业国。大会着重提出了加强执政党建设的问题，通过了《中国共产党章程》。９月２８日，中共八届一中全会选举毛泽东为中央委员会主席，刘少奇、周恩来、朱德、陈云为副主席，邓小平为总书记。上述６人为中央政治局常务委员会委员。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
88,1956,１０月１５日,１０月１５日　我国第一座现代化的电子管厂北京电子管厂举行开工生产典礼。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
89,1956,１２月,１２月　《马克思恩格斯全集》中译本开始分卷出版。全集共５０卷，于１９８５年出齐。,http://www.gov.cn/test/2009-10/09/content_1434249.htm,content_1434249.htm
90,1957,２月２７日,２月２７日　毛泽东在最高国务会议第十一次（扩大）会议上发表《关于正确处理人民内部矛盾的问题》的讲话，提出了区分和正确处理两类不同性质的社会矛盾，团结全国各族人民发展经济、文化，为建设社会主义事业服务的思想。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
91,1957,３月１日,３月１日　中国农业科学院成立。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
92,1957,４月８日,４月８日　武汉钢铁联合企业建厂工程正式动工。１９５８年９月１３日，一号高炉出铁。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
93,1957,４月１２日,４月１２日　鹰厦铁路（鹰潭至厦门）建成通车，全长６９４公里。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
94,1957,４月２０日,４月２０日　国务院发出《关于消灭血吸虫病的指示》。随后，流行地区迅速开展消灭血吸虫病的工作。１９５８年６月，江西省余江县首先消灭血吸虫病。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
95,1957,４月２５日,４月２５日　第一届中国出口商品交易会在广州举行（简称“广交会”）。以后每年在广州举办春、秋季两次出口商品交易会。从２００７年起改称中国进出口商品交易会。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
96,1957,４月２７日,４月２７日　中共中央发出《关于整风运动的指示》，整风运动随后展开。在整风过程中，极少数右派分子向党和新生的社会主义制度发动进攻。６月，整风运动转向反右派斗争，到１９５８年夏季基本结束。对右派分子的进攻进行反击是正确和必要的，但反右派斗争被严重地扩大化，把一批知识分子、爱国人士和党内干部错划为右派分子，造成了不幸的后果。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
97,1957,５月１５日－２５日,５月１５日－２５日　中国新民主主义青年团第三次全国代表大会举行，决定将中国新民主主义青年团改名为中国共产主义青年团，选举胡耀邦为团中央第一书记。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
98,1957,５月２４日,５月２４日　国务院全体会议第四十九次会议通过《水土保持暂行纲要》，决定设立全国水土保持委员会。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
99,1957,７月２５日,７月２５日　包头钢铁公司建厂工程正式动工。１９５９年９月２７日，一号高炉出铁。１９６０年５月１日，一号平炉出钢。,http://www.gov.cn/test/2009-10/09/content_1434252.htm,content_1434252.htm
